 b, c, e, f
44640, Note_on_c, 59, 80
44749, Note_on_c, 59, 0
44749, Note_on_c, 47, 0
44760, Note_on_c, 62, 80
44760, Note_on_c, 52, 80
44760, Note_on_c, 56, 80
44869, Note_on_c, 56, 0
44869, Note_on_c, 52, 0
44869, Note_on_c, 62, 0
44880, Note_on_c, 40, 80
44880, Note_on_c, 52, 80
44989, Note_on_c, 52, 0
44989, Note_on_c, 40, 0
45000, Note_on_c, 62, 80
45000, Note_on_c, 52, 80
45000, Note_on_c, 56, 80
45109, Note_on_c, 56, 0
45109, Note_on_c, 52, 0
45109, Note_on_c, 62, 0
45120, Note_on_c, 45, 80
45120, Note_on_c, 57, 80
45229, Note_on_c, 57, 0
45229, Note_on_c, 45, 0
45240, Note_on_c, 61, 80
45240, Note_on_c, 57, 80
45240, Note_on_c, 52, 80
45349, Note_on_c, 52, 0
45349, Note_on_c, 57, 0
45349, Note_on_c, 61, 0
45360, Note_on_c, 40, 80
45360, Note_on_c, 52, 80
45469, Note_on_c, 52, 0
45469, Note_on_c, 40, 0
45480, Note_on_c, 57, 80
45480, Note_on_c, 52, 80
45480, Note_on_c, 61, 80
45589, Note_on_c, 61, 0
45589, Note_on_c, 52, 0
45589, Note_on_c, 57, 0
45600, Note_on_c, 57, 80
45600, Note_on_c, 45, 80
45709, Note_on_c, 45, 0
45709, Note_on_c, 57, 0
45720, Note_on_c, 49, 80
45720, Note_on_c, 61, 80
45829, Note_on_c, 61, 0
45829, Note_on_c, 49, 0
45840, Note_on_c, 47, 80
45840, Note_on_c, 59, 80
45949, Note_on_c, 59, 0
45949, Note_on_c, 47, 0
45960, Note_on_c, 45, 80
45960, Note_on_c, 57, 80
46069, Note_on_c, 57, 0
46069, Note_on_c, 45, 0
46080, Note_on_c, 44, 80
46080, Note_on_c, 56, 80
46189, Note_on_c, 56, 0
46189, Note_on_c, 44, 0
46200, Note_on_c, 49, 80
46200, Note_on_c, 59, 80
46200, Note_on_c, 56, 80
46309, Note_on_c, 56, 0
46309, Note_on_c, 59, 0
46309, Note_on_c, 49, 0
46320, Note_on_c, 37, 80
46320, Note_on_c, 49, 80
46429, Note_on_c, 49, 0
46429, Note_on_c, 37, 0
46440, Note_on_c, 56, 80
46440, Note_on_c, 49, 80
46440, Note_on_c, 59, 80
46549, Note_on_c, 59, 0
46549, Note_on_c, 49, 0
46549, Note_on_c, 56, 0
46560, Note_on_c, 56, 80
46560, Note_on_c, 44, 80
46669, Note_on_c, 44, 0
46669, Note_on_c, 56, 0
46680, Note_on_c, 59, 80
46680, Note_on_c, 56, 80
46680, Note_on_c, 49, 80
46789, Note_on_c, 49, 0
46789, Note_on_c, 56, 0
46789, Note_on_c, 59, 0
46800, Note_on_c, 49, 80
46800, Note_on_c, 37, 80
46909, Note_on_c, 37, 0
46909, Note_on_c, 49, 0
46920, Note_on_c, 41, 80
46920, Note_on_c, 53, 80
47029, Note_on_c, 53, 0
47029, Note_on_c, 41, 0
47040, Note_on_c, 54, 80
47040, Note_on_c, 42, 80
47204, Note_on_c, 42, 0
47204, Note_on_c, 54, 0
47220, Note_on_c, 54, 80
47220, Note_on_c, 42, 80
47275, Note_on_c, 42, 0
47275, Note_on_c, 54, 0
47280, Note_on_c, 41, 80
47280, Note_on_c, 53, 80
47389, Note_on_c, 53, 0
47389, Note_on_c, 41, 0
47400, Note_on_c, 37, 80
47400, Note_on_c, 49, 80
47509, Note_on_c, 49, 0
47509, Note_on_c, 37, 0
47520, Note_on_c, 50, 80
47520, Note_on_c, 38, 80
47629, Note_on_c, 38, 0
47629, Note_on_c, 50, 0
47640, Note_on_c, 42, 80
47640, Note_on_c, 54, 80
47749, Note_on_c, 54, 0
47749, Note_on_c, 42, 0
47760, Note_on_c, 57, 80
47760, Note_on_c, 45, 80
47869, Note_on_c, 45, 0
47869, Note_on_c, 57, 0
47880, Note_on_c, 50, 80
47880, Note_on_c, 62, 80
47989, Note_on_c, 62, 0
47989, Note_on_c, 50, 0
48000, Note_on_c, 49, 80
48000, Note_on_c, 61, 80
48109, Note_on_c, 61, 0
48109, Note_on_c, 49, 0
48120, Note_on_c, 64, 80
48120, Note_on_c, 61, 80
48120, Note_on_c, 57, 80
48229, Note_on_c, 57, 0
48229, Note_on_c, 61, 0
48229, Note_on_c, 64, 0
48240, Note_on_c, 45, 80
48240, Note_on_c, 57, 80
48349, Note_on_c, 57, 0
48349, Note_on_c, 45, 0
48360, Note_on_c, 57, 80
48360, Note_on_c, 52, 80
48360, Note_on_c, 61, 80
48469, Note_on_c, 61, 0
48469, Note_on_c, 52, 0
48469, Note_on_c, 57, 0
48480, Note_on_c, 47, 80
48480, Note_on_c, 59, 80
48589, Note_on_c, 59, 0
48589, Note_on_c, 47, 0
48600, Note_on_c, 52, 80
48600, Note_on_c, 56, 80
48600, Note_on_c, 62, 80
48709, Note_on_c, 62, 0
48709, Note_on_c, 56, 0
48709, Note_on_c, 52, 0
48720, Note_on_c, 40, 80
48720, Note_on_c, 52, 80
48829, Note_on_c, 52, 0
48829, Note_on_c, 40, 0
48840, Note_on_c, 56, 80
48840, Note_on_c, 62, 80
48840, Note_on_c, 52, 80
48949, Note_on_c, 52, 0
48949, Note_on_c, 62, 0
48949, Note_on_c, 56, 0
48960, Note_on_c, 45, 80
48960, Note_on_c, 57, 80
49069, Note_on_c, 57, 0
49069, Note_on_c, 45, 0
49080, Note_on_c, 54, 80
49080, Note_on_c, 66, 80
49130, Note_on_c, 66, 0
49130, Note_on_c, 54, 0
49140, Note_on_c, 64, 80
49140, Note_on_c, 52, 80
49255, Note_on_c, 52, 0
49255, Note_on_c, 64, 0
49260, Note_on_c, 49, 80
49260, Note_on_c, 61, 80
49310, Note_on_c, 61, 0
49310, Note_on_c, 49, 0
49320, Note_on_c, 47, 80
49320, Note_on_c, 59, 80
49411, Note_on_c, 59, 0
49411, Note_on_c, 47, 0
49440, Note_on_c, 57, 80
49440, Note_on_c, 45, 80
49608, Note_on_c, 45, 0
49608, Note_on_c, 57, 0
49680, Note_on_c, 45, 80
49680, Note_on_c, 33, 80
49862, Note_on_c, 33, 0
49862, Note_on_c, 45, 0
49920, Note_on_c, 50, 80
50029, Note_on_c, 50, 0
50040, Note_on_c, 66, 80
50040, Note_on_c, 57, 80
50040, Note_on_c, 62, 80
50149, Note_on_c, 62, 0
50149, Note_on_c, 57, 0
50149, Note_on_c, 66, 0
50160, Note_on_c, 45, 80
50269, Note_on_c, 45, 0
50280, Note_on_c, 62, 80
50280, Note_on_c, 66, 80
50280, Note_on_c, 57, 80
50389, Note_on_c, 57, 0
50389, Note_on_c, 66, 0
50389, Note_on_c, 62, 0
50400, Note_on_c, 50, 80
50509, Note_on_c, 50, 0
50520, Note_on_c, 66, 80
50520, Note_on_c, 62, 80
50520, Note_on_c, 57, 80
50629, Note_on_c, 57, 0
50629, Note_on_c, 62, 0
50629, Note_on_c, 66, 0
50640, Note_on_c, 45, 80
50749, Note_on_c, 45, 0
50760, Note_on_c, 66, 80
50760, Note_on_c, 62, 80
50760, Note_on_c, 57, 80
50861, Note_on_c, 57, 0
50861, Note_on_c, 62, 0
50861, Note_on_c, 66, 0
50880, Note_on_c, 50, 80
50989, Note_on_c, 50, 0
51000, Note_on_c, 62, 80
51000, Note_on_c, 66, 80
51000, Note_on_c, 57, 80
51109, Note_on_c, 57, 0
51109, Note_on_c, 66, 0
51109, Note_on_c, 62, 0
51120, Note_on_c, 54, 80
51229, Note_on_c, 54, 0
51240, Note_on_c, 57, 80
51240, Note_on_c, 66, 80
51240, Note_on_c, 60, 80
51341, Note_on_c, 60, 0
51341, Note_on_c, 66, 0
51341, Note_on_c, 57, 0
51360, Note_on_c, 52, 80
51469, Note_on_c, 52, 0
51480, Note_on_c, 57, 80
51480, Note_on_c, 61, 80
51480, Note_on_c, 67, 80
51589, Note_on_c, 67, 0
51589, Note_on_c, 61, 0
51589, Note_on_c, 57, 0
51600, Note_on_c, 45, 80
51709, Note_on_c, 45, 0
51720, Note_on_c, 57, 80
51720, Note_on_c, 67, 80
51720, Note_on_c, 61, 80
51829, Note_on_c, 61, 0
51829, Note_on_c, 67, 0
51829, Note_on_c, 57, 0
51840, Note_on_c, 52, 80
51949, Note_on_c, 52, 0
51960, Note_on_c, 57, 80
51960, Note_on_c, 61, 80
51960, Note_on_c, 67, 80
52069, Note_on_c, 67, 0
52069, Note_on_c, 61, 0
52069, Note_on_c, 57, 0
52080, Note_on_c, 45, 80
52189, Note_on_c, 45, 0
52200, Note_on_c, 61, 80
52200, Note_on_c, 67, 80
52200, Note_on_c, 57, 80
52309, Note_on_c, 57, 0
52309, Note_on_c, 67, 0
52309, Note_on_c, 61, 0
52320, Note_on_c, 52, 80
52429, Note_on_c, 52, 0
52440, Note_on_c, 61, 80
52440, Note_on_c, 57, 80
52440, Note_on_c, 67, 80
52549, Note_on_c, 67, 0
52549, Note_on_c, 57, 0
52549, Note_on_c, 61, 0
52560, Note_on_c, 49, 80
52615, Note_on_c, 49, 0
52620, Note_on_c, 47, 80
52675, Note_on_c, 47, 0
52680, Note_on_c, 45, 80
52781, Note_on_c, 45, 0
52800, Note_on_c, 52, 80
52909, Note_on_c, 52, 0
52920, Note_on_c, 61, 80
52920, Note_on_c, 67, 80
53029, Note_on_c, 67, 0
53029, Note_on_c, 61, 0
53040, Note_on_c, 57, 80
53143, Note_on_c, 57, 0
53160, Note_on_c, 58, 80
53263, Note_on_c, 58, 0
53280, Note_on_c, 57, 80
53389, Note_on_c, 57, 0
53400, Note_on_c, 62, 80
53400, Note_on_c, 66, 80
53501, Note_on_c, 66, 0
53501, Note_on_c, 62, 0
53520, Note_on_c, 45, 80
53575, Note_on_c, 45, 0
53580, Note_on_c, 47, 80
53635, Note_on_c, 47, 0
53640, Note_on_c, 49, 80
53695, Note_on_c, 49, 0
53700, Note_on_c, 52, 80
53755, Note_on_c, 52, 0
53760, Note_on_c, 50, 80
53869, Note_on_c, 50, 0
53880, Note_on_c, 62, 80
53880, Note_on_c, 57, 80
53880, Note_on_c, 66, 80
53989, Note_on_c, 66, 0
53989, Note_on_c, 57, 0
53989, Note_on_c, 62, 0
54000, Note_on_c, 45, 80
54109, Note_on_c, 45, 0
54120, Note_on_c, 62, 80
54120, Note_on_c, 66, 80
54120, Note_on_c, 57, 80
54229, Note_on_c, 57, 0
54229, Note_on_c, 66, 0
54229, Note_on_c, 62, 0
54240, Note_on_c, 50, 80
54349, Note_on_c, 50, 0
54360, Note_on_c, 57, 80
54360, Note_on_c, 62, 80
54360, Note_on_c, 66, 80
54469, Note_on_c, 66, 0
54469, Note_on_c, 62, 0
54469, Note_on_c, 57, 0
54480, Note_on_c, 45, 80
54589, Note_on_c, 45, 0
54600, Note_on_c, 66, 80
54600, Note_on_c, 62, 80
54600, Note_on_c, 57, 80
54701, Note_on_c, 57, 0
54701, Note_on_c, 62, 0
54701, Note_on_c, 66, 0
54720, Note_on_c, 50, 80
54829, Note_on_c, 50, 0
54840, Note_on_c, 57, 80
54840, Note_on_c, 66, 80
54840, Note_on_c, 62, 80
54949, Note_on_c, 62, 0
54949, Note_on_c, 66, 0
54949, Note_on_c, 57, 0
54960, Note_on_c, 54, 80
55015, Note_on_c, 54, 0
55020, Note_on_c, 55, 80
55070, Note_on_c, 55, 0
55080, Note_on_c, 57, 80
55181, Note_on_c, 57, 0
55200, Note_on_c, 55, 80
55309, Note_on_c, 55, 0
55320, Note_on_c, 62, 80
55320, Note_on_c, 59, 80
55429, Note_on_c, 59, 0
55429, Note_on_c, 62, 0
55440, Note_on_c, 52, 80
55549, Note_on_c, 52, 0
55560, Note_on_c, 59, 80
55560, Note_on_c, 64, 80
55669, Note_on_c, 64, 0
55669, Note_on_c, 59, 0
55680, Note_on_c, 43, 80
55680, Note_on_c, 55, 80
55786, Note_on_c, 55, 0
55786, Note_on_c, 43, 0
55800, Note_on_c, 52, 80
55800, Note_on_c, 40, 80
55906, Note_on_c, 40, 0
55906, Note_on_c, 52, 0
55920, Note_on_c, 42, 80
55920, Note_on_c, 54, 80
56026, Note_on_c, 54, 0
56026, Note_on_c, 42, 0
56040, Note_on_c, 50, 80
56040, Note_on_c, 38, 80
56146, Note_on_c, 38, 0
56146, Note_on_c, 50, 0
56160, Note_on_c, 39, 80
56160, Note_on_c, 51, 80
56266, Note_on_c, 51, 0
56266, Note_on_c, 39, 0
56280, Note_on_c, 47, 80
56280, Note_on_c, 35, 80
56386, Note_on_c, 35, 0
56386, Note_on_c, 47, 0
56400, Note_on_c, 43, 80
56400, Note_on_c, 31, 80
56453, Note_on_c, 31, 0
56453, Note_on_c, 43, 0
56460, Note_on_c, 30, 80
56460, Note_on_c, 42, 80
56513, Note_on_c, 42, 0
56513, Note_on_c, 30, 0
56520, Note_on_c, 40, 80
56520, Note_on_c, 28, 80
56621, Note_on_c, 28, 0
56621, Note_on_c, 40, 0
56640, Note_on_c, 44, 80
56640, Note_on_c, 32, 80
56749, Note_on_c, 32, 0
56749, Note_on_c, 44, 0
56760, Note_on_c, 47, 80
56760, Note_on_c, 35, 80
56869, Note_on_c, 35, 0
56869, Note_on_c, 47, 0
56880, Note_on_c, 37, 80
56880, Note_on_c, 49, 80
56989, Note_on_c, 49, 0
56989, Note_on_c, 37, 0
57000, Note_on_c, 33, 80
57000, Note_on_c, 45, 80
57109, Note_on_c, 45, 0
57109, Note_on_c, 33, 0
57120, Note_on_c, 50, 80
57120, Note_on_c, 38, 80
57223, Note_on_c, 38, 0
57223, Note_on_c, 50, 0
57240, Note_on_c, 33, 80
57288, Note_on_c, 33, 0
57300, Note_on_c, 30, 80
57348, Note_on_c, 30, 0
57360, Note_on_c, 26, 80
57360, Note_on_c, 38, 80
57552, Note_on_c, 38, 0
57552, Note_on_c, 26, 0
57600, Note_on_c, 54, 80
57600, Note_on_c, 50, 80
57600, Note_on_c, 57, 80
57701, Note_on_c, 57, 0
57701, Note_on_c, 50, 0
57701, Note_on_c, 54, 0
57720, Note_on_c, 57, 80
57720, Note_on_c, 50, 80
57720, Note_on_c, 54, 80
57821, Note_on_c, 54, 0
57821, Note_on_c, 50, 0
57821, Note_on_c, 57, 0
57840, Note_on_c, 55, 80
57840, Note_on_c, 57, 80
57840, Note_on_c, 52, 80
57941, Note_on_c, 52, 0
57941, Note_on_c, 57, 0
57941, Note_on_c, 55, 0
57960, Note_on_c, 55, 80
57960, Note_on_c, 52, 80
57960, Note_on_c, 57, 80
58061, Note_on_c, 57, 0
58061, Note_on_c, 52, 0
58061, Note_on_c, 55, 0
58080, Note_on_c, 54, 80
58080, Note_on_c, 50, 80
58080, Note_on_c, 57, 80
58181, Note_on_c, 57, 0
58181, Note_on_c, 50, 0
58181, Note_on_c, 54, 0
58200, Note_on_c, 50, 80
58200, Note_on_c, 54, 80
58200, Note_on_c, 57, 80
58301, Note_on_c, 57, 0
58301, Note_on_c, 54, 0
58301, Note_on_c, 50, 0
58320, Note_on_c, 55, 80
58320, Note_on_c, 57, 80
58320, Note_on_c, 52, 80
58421, Note_on_c, 52, 0
58421, Note_on_c, 57, 0
58421, Note_on_c, 55, 0
58440, Note_on_c, 57, 80
58440, Note_on_c, 52, 80
58440, Note_on_c, 55, 80
58541, Note_on_c, 55, 0
58541, Note_on_c, 52, 0
58541, Note_on_c, 57, 0
58560, Note_on_c, 50, 80
58560, Note_on_c, 57, 80
58560, Note_on_c, 54, 80
59280, Note_on_c, 38, 80
59280, Note_on_c, 26, 80
59640, Note_on_c, 26, 0
59640, Note_on_c, 54, 0
59640, Note_on_c, 50, 0
59640, Note_on_c, 57, 0
59640, Note_on_c, 38, 0
59640, End_track,,
0, Start_track,,
0, MIDI_port,,
0, Program_c, 0,
0, Control_c, 7, 100
0, Control_c, 10, 63
59280, Note_on_c, 54, 80
59280, Note_on_c, 50, 80
59280, Note_on_c, 45, 80
59640, Note_on_c, 45, 0
59640, Note_on_c, 50, 0
>>>>>>> 76efe8d523bf607bf9a07258d0cfc46b6954d524
